user_preferences;workout_plan;user_feedback
{'days': 6, 'split': 'full-body', 'goals': 'general', 'cardio': False, 'muscles': ['abs', 'push', 'pull', 'legs']};"[{'day': 'Push Day 1', 'exercises': ['Back bridge', 'Shoulder Shrug', 'Trx Single Arm Bicep Curl', 'TRX Tricep Extension', 'PRESS HORIZONTAL', 'Skullcrusher SZ-bar']}, {'day': 'Push Day 2', 'exercises': ['Shoulder Press, Barbell', 'Seated Bench Press', 'Barbell Wrist Curl', 'Wall Pushup', 'Dumbbell Bent Over Row', 'Yoga exercise: Cow-cat']}, {'day': 'Push Day 3', 'exercises': ['Plank-to-Elbow Extension', 'Standing biceps stretch right', 'Push Up', 'PALLOF PRESS', 'Lateral Rows on Cable, One Armed', 'Fly With Dumbbells, Decline Bench']}, {'day': 'Pull Day 1', 'exercises': ['Band pull-aparts', 'Deficit Deadlift', 'Dumbbell bicep curl to press', 'Chin Up', 'JALONES PECHO NEUTRO', 'Chin-ups']}, {'day': 'Pull Day 2', 'exercises': ['Back extensión', 'Seated Cable Row', 'Lat Pull DB', 'Jalón cerrado supino', 'JALON EN BANCO INCLINADO', 'scorpion kick']}, {'day': 'Pull Day 3', 'exercises': ['Quadruped thoracic rotation left', 'Quadruped thoracic rotation right', 'REMO AL MENTON', 'Blackroll', 'Deadlifts', 'Reverse Bar Curl']}, {'day': 'Leg Day', 'exercises': ['Skipping - Standard', ""Dumbbell farmer's carrie"", 'Exercise Band Plantarflexion', 'Knee to Chest Stretch', 'High Knee Jumps', 'Barbell Hip Thrust']}, {'day': 'Abs Day', 'exercises': ['Flutter Kicks', 'Rotary Torso Machine', 'Medicine ball booklet crunch', 'Side Dumbbell Trunk Flexion', '2 Handed Kettlebell Swing', 'Sit-ups']}]";{'satisfaction': 9, 'progress': 8, 'adherence': 9, 'effectiveness': 8}
{'days': 6, 'split': 'full-body', 'goals': 'fat_loss', 'cardio': False, 'muscles': ['legs', 'pull']};"[{'day': 'Pull Day 1', 'exercises': ['Underhand Lat Pull Down', 'Remo maquina abierto supino', 'PULL OVER POLEA ALTA', 'Jalón cerrado supino', 'Cable Concentration Curl', ""Child's pose""]}, {'day': 'Pull Day 2', 'exercises': ['Arco femorale una gamba', 'Backward shoulder rotation', 'Front Pull narrow', 'PULL OVER POLEA ALTA', 'Lat Pull Down (close grip)', 'Reverse Bar Curl']}, {'day': 'Pull Day 3', 'exercises': ['Dumbbell Incline Curl', 'Single-arm Preacher Curl', 'Chin-ups', 'Reverse Grip Barbell Curls', 'Reverse Preacher Curl (Close Grip)', 'Jalón abierto supino']}, {'day': 'Leg Day', 'exercises': ['Hindu Squats', 'Squats', 'Legs Adductors', 'Pistol squats right', 'Adduktorenmaschine', 'Lateral Push Off']}]";{'satisfaction': 7, 'progress': 8, 'adherence': 7, 'effectiveness': 7}
{'days': 5, 'split': 'upper-lower', 'goals': 'general', 'cardio': True, 'muscles': ['pull', 'abs', 'legs', 'push']};[{'day': 'Push Day 1', 'exercises': ['Bear Walk', 'Plank', 'Push OHP', 'Shoulder Press, Dumbbells', 'Australian pull-ups', 'Push-Ups | Parallettes']}, {'day': 'Push Day 2', 'exercises': ['Turkish Get-Up', 'Shrugs (Shoulder Raises)', 'Double Kettlebell Clean and Press', 'Upper Back', 'Pullover', 'Push Press']}, {'day': 'Pull Day 1', 'exercises': ['Standing Bicep Curl', 'Lat Pull Down (close grip)', 'Jalón abierto', 'Reverse Curl', 'Hammercurls', 'Dumbbell Hang Power Cleans']}, {'day': 'Pull Day 2', 'exercises': ['Lat Pull Down (Leaning Back)', 'Hyperextensions', 'Remo maquina agarre estrecho supino', 'Long-Pulley (low Row)', 'Walking', 'Curl Araña']}, {'day': 'Leg Day', 'exercises': ['Calf Raise with machine (seated)', 'Squats (Dumbbells)', 'Wall Drills', 'Legs Abductors', 'Pistol squats right', 'Side Lying Hip Abduction']}, {'day': 'Abs Day', 'exercises': ['Heel Touches', 'Scissors', 'Reach ups', 'Cable Woodchoppers', 'Flexión lateral', 'Barbell Ab Rollout']}, {'day': 'Cardio Day', 'exercises': ['3D lunge warmup', 'Run', 'Run - Interval Training', 'Cycling cardio session', 'Zone 2 Running', 'Stationary Bike']}];{'satisfaction': 9, 'progress': 9, 'adherence': 7, 'effectiveness': 9}
{'days': 4, 'split': 'upper-lower', 'goals': 'general', 'cardio': False, 'muscles': ['abs', 'push', 'pull']};[{'day': 'Push Day 1', 'exercises': ['Push OHP', 'Claps over the head', 'Inverted Rows', 'High-Cable Cross Tricep Extention - NB', 'Cobra Stretch', 'Snach']}, {'day': 'Push Day 2', 'exercises': ['Triceps Pushdown', 'Power Clean', 'Wall Slides', 'Push Press', 'Pull Ups on Machine', 'Thruster']}, {'day': 'Pull Day 1', 'exercises': ['Scapula Pulls', 'Incline Dumbbell Row', 'Biceps Curls With Barbell', 'Reverse EZ Bar Cable Curls', 'TRX gorilla biceps curl', 'Front Lever']}, {'day': 'Pull Day 2', 'exercises': ['Muscle up', 'Lat Pull Down (narrow grip)', 'Leverage Machine Iso Row', 'Roll Down', 'Hammercurls', 'Biceps Curls With Barbell']}, {'day': 'Abs Day', 'exercises': ['Crunches With Legs Up', 'Side plank right', 'Rotary Torso Machine', 'Ball crunches', 'Scissors', 'Hollow Hold']}];{'satisfaction': 1, 'progress': 2, 'adherence': 5, 'effectiveness': 7}
{'days': 6, 'split': 'push-pull', 'goals': 'general', 'cardio': True, 'muscles': ['pull']};[{'day': 'Pull Day 1', 'exercises': ['Dumbbell bicep curl to press', 'Band pull-aparts', 'Leverage Machine Iso Row', 'Helms Row', 'Isometria trazioni impugnatura inversa', 'Superman']}, {'day': 'Pull Day 2', 'exercises': ['Biceps Curl With Cable', 'Forward shoulder rotation', 'Reverse Preacher Curl (Close Grip)', 'Reverse Curl', 'Lat Pull Down (narrow grip)', 'Row']}, {'day': 'Pull Day 3', 'exercises': ['Quadruped thoracic rotation right', 'Dumbbell drag curls', 'Seated Dumbbell Curls', 'Hip Raise, Lying', 'Scapula Pulls', 'Lat Pull Down (Straight Back)']}, {'day': 'Cardio Day', 'exercises': ['Zone 2 Running', 'Stationary Bike', '3D lunge warmup', 'High knees', 'Run - Treadmill', 'Jogging']}];{'satisfaction': 8, 'progress': 7, 'adherence': 7, 'effectiveness': 9}
{'days': 5, 'split': 'full-body', 'goals': 'fat_loss', 'cardio': False, 'muscles': ['abs', 'legs']};"[{'day': 'Leg Day', 'exercises': ['Legs Adductors', 'Seated Hip Adduction', 'Elephant Walks', 'Cossack squat', 'Double Kettlebell Front Squat', ""Dumbbell farmer's carrie""]}, {'day': 'Abs Day', 'exercises': ['Side Bends on Machine', 'Reach ups', 'Dumbbell Crunches', 'L Hold', 'TORSO TWIST', 'Rotary Torso Machine']}]";{'satisfaction': 7, 'progress': 9, 'adherence': 7, 'effectiveness': 9}
{'days': 3, 'split': 'full-body', 'goals': 'muscle_building', 'cardio': False, 'muscles': ['pull', 'legs', 'push', 'abs']};[{'day': 'Push Day 1', 'exercises': ['Shoulder Press (Dumbbell)', 'Incline Chest Press DB', 'Skullcrusher SZ-bar', 'Lateral Raises', 'Clean and Jerk OL', 'Landmine press']}, {'day': 'Pull Day 1', 'exercises': ['Biceps Curl With Cable', 'Quadruped thoracic rotation left', 'Close-grip Lat Pull Down', 'Counterclockwise neck circles', 'Rowing, Lying on Bench', 'YWTs']}, {'day': 'Leg Day', 'exercises': ['Squat box', 'High Knee Jumps', 'Double Kettlebell Front Squat', 'ClimbMill', 'Barbell Hip Thrust', 'Bodyweight Squat HD']}, {'day': 'Abs Day', 'exercises': ['Seated Knee Tuck', 'Toe Taps', 'Roman Chair', 'Medicine ball twist', 'Cable Woodchoppers', 'Crunches HD']}];{'satisfaction': 3, 'progress': 1, 'adherence': 3, 'effectiveness': 5}
{'days': 6, 'split': 'full-body', 'goals': 'general', 'cardio': False, 'muscles': ['abs', 'push', 'pull']};"[{'day': 'Push Day 1', 'exercises': ['Triceps Dips (Assisted)', 'Arnold Shoulder Press', 'Head turns', 'Chest Press', 'Dumbbell rear delt row', 'Turkish Get-Up']}, {'day': 'Push Day 2', 'exercises': ['Pin OHP', 'Head turns', 'Incline OHP DB', 'Rear Delt Raise', 'Side-lying External Rotation', 'Incline Dumbbell Fly']}, {'day': 'Push Day 3', 'exercises': ['High Pull', 'Frog stand', 'Incline Chest Press DB', 'Upright Row, SZ-bar', 'Shoulder Press (Dumbbell)', 'Kettlebell Swing']}, {'day': 'Pull Day 1', 'exercises': ['Seated Cable Rows', 'scorpion kick', 'Jalón cerrado', 'JALONES PECHO NEUTRO', 'Left levator scapulae stretch', ""Child's pose""]}, {'day': 'Pull Day 2', 'exercises': ['Shotgun Row', 'Scapula Pulls', 'Underhand Lat Pull Down', 'Dumbbell bicep curl to press', 'Curl de biceps con agarre prono', 'PULL OVER POLEA ALTA']}, {'day': 'Pull Day 3', 'exercises': ['Close-grip Lat Pull Down', 'Lat Pull Down (Straight Back)', 'Single-arm Preacher Curl', 'Row', 'Rack Deadlift', 'Lat Pull Down (Leaning Back)']}, {'day': 'Abs Day', 'exercises': ['TRX roll out', 'L Hold', 'Flexión lateral', 'Standing Side Crunches', 'Crunches With Cable', 'Deadbug']}]";{'satisfaction': 8, 'progress': 7, 'adherence': 8, 'effectiveness': 8}
{'days': 4, 'split': 'full-body', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['pull', 'legs', 'push', 'abs']};[{'day': 'Push Day 1', 'exercises': ['Bent-over Lateral Raises', 'Cable Cross-over', 'Incline Dumbbell Fly', 'Kreis Press DB', 'TRX dips', 'Skullcrusher Dumbbells']}, {'day': 'Push Day 2', 'exercises': ['Cable Lateral Raises (Single Arm)', 'Fly With Cable', 'Cross-Bench Dumbbell Pullovers', 'Push-Ups | Incline', 'Shrugs, Barbells', 'Kettlebell Swing']}, {'day': 'Pull Day 1', 'exercises': ['JALON EN BANCO INCLINADO', 'Seated Cable Row', 'Remo maquina abierto supino', 'Biceps Curls With Barbell', 'Long-Pulley (low Row)', 'One Arm Bent Row']}, {'day': 'Pull Day 2', 'exercises': ['Dumbbell Concentration Curl', 'Overhand Cable Curl', 'Neck half circles', 'Biceps Curls With Barbell', 'TRX hammer curl - biceps', 'Reverse Grip Barbell Curls']}, {'day': 'Leg Day', 'exercises': ['Dragon squat', 'Standing Soleus Stretch', 'Braced Squat', 'Barbell Hip Thrust', 'Wall Squat', 'Single Leg Hamstring Stretch']}, {'day': 'Abs Day', 'exercises': ['Deadbug', 'Crunches', 'Crunches on Machine', 'Crunches HD', 'Medicine ball twist', 'Kopfüber Gewichtaufheben']}, {'day': 'Cardio Day', 'exercises': ['Stationary Bike', 'Running', 'High knees', 'Zone 2 Running', 'Swimming 50m sprints', 'Run - Interval Training']}];{'satisfaction': 3, 'progress': 5, 'adherence': 3, 'effectiveness': 8}
{'days': 3, 'split': 'upper-lower', 'goals': 'fat_loss', 'cardio': False, 'muscles': ['abs', 'push', 'legs', 'pull']};[{'day': 'Push Day 1', 'exercises': ['Single Arm Plank to Row', 'Shrugs, Dumbbells', 'Snatch OL', 'Horizontal traction isometry', 'Shoulder Raise Side and Front DB', 'Incline Bench Press - MP']}, {'day': 'Pull Day 1', 'exercises': ['Head tilts', 'Quadruped thoracic rotation right', 'Curl de biceps con mancuernas sentado', 'Jalón abierto', 'Rowing, Lying on Bench', 'Remo maquina abierto supino']}, {'day': 'Leg Day', 'exercises': ['High Knee Jumps', 'Side split squats left', 'Good Mornings', 'Single Leg Extension', 'Crossbody Hamstring Stretch', 'Leg Curl']}, {'day': 'Abs Day', 'exercises': ['Medicine ball twist', 'TORSO TWIST', 'Heel Touches', 'Cable Woodchoppers', 'Crunches', 'Full Sit Outs']}];{'satisfaction': 3, 'progress': 5, 'adherence': 4, 'effectiveness': 1}
{'days': 5, 'split': 'push-pull', 'goals': 'fat_loss', 'cardio': True, 'muscles': ['abs', 'push', 'legs']};[{'day': 'Push Day 1', 'exercises': ['Bag training', 'Side Plank', 'Overhead Press', 'Rear Delt Raises', 'Fly With Cable', 'Front Raises with Plates']}, {'day': 'Push Day 2', 'exercises': ['Skullcrusher Dumbbells', 'Upright Row, SZ-bar', 'Reverse Wood Chops', 'Bench Press Narrow Grip', 'Dumbbell close grip bench press', 'SMITH MACHINE SLIGHT INCLINE PRESS']}, {'day': 'Leg Day', 'exercises': ['box jumps', 'Legs Extensions', 'Abduktion im Stand', 'Barbell Lunges Standing', 'Hamstring Chokes', 'High Knee Jumps']}, {'day': 'Abs Day', 'exercises': ['Planche de cote dynamique', 'Knee Raises', 'Crunches HD', 'Abdominal Stabilization', '2 Handed Kettlebell Swing', 'Heel Touches']}, {'day': 'Cardio Day', 'exercises': ['Jump rope: basic jumps', 'Run - Treadmill', '3D lunge warmup', 'High knees', 'Running', 'Zone 2 Running']}];{'satisfaction': 8, 'progress': 8, 'adherence': 8, 'effectiveness': 10}
{'days': 4, 'split': 'upper-lower', 'goals': 'general', 'cardio': True, 'muscles': ['abs', 'legs', 'pull']};[{'day': 'Pull Day 1', 'exercises': ['Walking', 'Lat Pull Down (close grip)', 'Overhand Cable Curl', 'Reverse Grip Barbell Curls', 'Skydiver with arms in T-position', 'Rowing, Lying on Bench']}, {'day': 'Pull Day 2', 'exercises': ['Hip Raise, Lying', 'Lat Pull Down (Straight Back)', 'Biceps Curls (Dumbbell)', 'Hyperextensions', 'Reverse Grip Barbell Curls', 'Curl Araña']}, {'day': 'Leg Day', 'exercises': ['Good Morning', 'Side Lying Hip Abduction', 'Calf Raise with machine (seated)', 'Adduktorenmaschine', 'Reverse Nordic Curl', 'Leg Press on Hackenschmidt Machine']}, {'day': 'Abs Day', 'exercises': ['Heel Touches', 'Kopfüber Gewichtaufheben', 'Reverse Plank', 'Bauchtrainer', 'Flexión lateral', 'Crunches With Legs Up']}, {'day': 'Cardio Day', 'exercises': ['Cycling cardio session', 'Run - Treadmill', 'Zone 2 Running', 'Swimming 50m sprints', 'Run', 'High knees']}];{'satisfaction': 1, 'progress': 5, 'adherence': 3, 'effectiveness': 9}
{'days': 6, 'split': 'full-body', 'goals': 'muscle_building', 'cardio': False, 'muscles': ['push', 'legs']};[{'day': 'Push Day 1', 'exercises': ['Arnold Shoulder Press', 'Trazioni orizzontali al trx', 'Plank Shoulter Taps', 'Bent High Pulls', 'Facepull', 'Pin Bench Press BB']}, {'day': 'Push Day 2', 'exercises': ['Front Raises', 'Aperturas en polea', 'Cable Lateral Raises (Single Arm)', 'TRX Tricep Extension', 'Straight-arm Pull Down (bar Attachment)', 'Dumbbell close grip bench press']}, {'day': 'Push Day 3', 'exercises': ['Arnold Shoulder Press', 'Skullcrusher SZ-bar', 'Push Press', 'Overhead Press', 'Cable Lateral Raises (Single Arm)', 'Tricep Pushdown on Cable']}, {'day': 'Leg Day', 'exercises': ['Side split squats right', 'Leg Presses (narrow)', 'Arabesque', 'Gemelos en prensa', 'Plank with Alternating Leg Lift', 'Nordic Curl']}];{'satisfaction': 9, 'progress': 8, 'adherence': 9, 'effectiveness': 8}
{'days': 5, 'split': 'push-pull', 'goals': 'general', 'cardio': True, 'muscles': ['legs']};[{'day': 'Leg Day', 'exercises': ['Single Leg Hamstring Stretch', 'ClimbMill', 'High Knee Jumps', 'Calf Raise with machine (seated)', 'Abduktion im Stand', 'Bodyweight Squat HD']}, {'day': 'Cardio Day', 'exercises': ['Run - Treadmill', 'Run - Interval Training', 'Stationary Bike', 'High knees', 'Zone 2 Running', 'Swimming 50m sprints']}];{'satisfaction': 7, 'progress': 7, 'adherence': 7, 'effectiveness': 9}
{'days': 4, 'split': 'push-pull', 'goals': 'fat_loss', 'cardio': False, 'muscles': ['push', 'legs', 'abs', 'pull']};[{'day': 'Push Day 1', 'exercises': ['Cobra Stretch', 'Front Raises', 'Dumbbell Front Raise', 'Plank-to-Elbow Extension', 'Skullcrusher Dumbbells', 'Single Arm Plank to Row']}, {'day': 'Push Day 2', 'exercises': ['Front pull wide', 'Hercules Pillars', 'Handstand Push Up', 'Side Plank', 'Push Ups', 'Low Pulley Cable fFly']}, {'day': 'Pull Day 1', 'exercises': ['Reverse Bar Curl', 'V-BAR PULL DOWNS', 'Kettlebell deadlifts', 'Biceps Curls With SZ-bar', 'Backward shoulder rotation', 'Front Wood Chop']}, {'day': 'Pull Day 2', 'exercises': ['Seated rear delt rise', 'Dumbbells on Scott Machine', 'Biceps Curls With Barbell', 'Reverse EZ Bar Cable Curls', 'Dumbbell Hang Power Cleans', 'LYING DUMBBELL ROW SS SEATED SHRUG']}, {'day': 'Leg Day', 'exercises': ['Squat Jumps', 'Kneeling kickbacks', 'Weighted Step-ups', 'Barbell Hip Thrust', 'Squats', 'Low Box Squat - Wide Stance']}, {'day': 'Abs Day', 'exercises': ['Side plank right', 'Plate twist', 'Bird dog', 'Planche dynamique', 'Reach ups', 'Flutter Kicks']}];{'satisfaction': 3, 'progress': 5, 'adherence': 3, 'effectiveness': 9}
{'days': 3, 'split': 'upper-lower', 'goals': 'fat_loss', 'cardio': True, 'muscles': ['legs', 'abs', 'push', 'pull']};[{'day': 'Push Day 1', 'exercises': ['Dumbbell close grip bench press', 'Lying Rotator Cuff Exercise', 'Pistol Squat', 'Side to Side Push Ups', 'Skullcrusher SZ-bar', 'JM Press']}, {'day': 'Pull Day 1', 'exercises': ['Bent Over Dumbbell Rows', 'Elevated prayer stretch', 'Biceps Curls With SZ-bar', 'Quadruped thoracic rotation right', 'Shotgun Row', 'Superman']}, {'day': 'Leg Day', 'exercises': ['Plank with Alternating Leg Lift', 'Barbell Hip Thrust', 'Leg Curl', 'Squat Thrust', 'Weighted Step-ups', 'Standing Pancake Good Morning']}, {'day': 'Abs Day', 'exercises': ['Deadbug', 'Flexión lateral', 'Leg Raises, Standing', 'Hollow Hold', 'Bird dog', 'Side Crunch']}, {'day': 'Cardio Day', 'exercises': ['Jogging', 'Jump rope: basic jumps', 'Swimming 50m sprints', 'Stationary Bike', 'Cycling cardio session', '3D lunge warmup']}];{'satisfaction': 1, 'progress': 3, 'adherence': 3, 'effectiveness': 5}
{'days': 3, 'split': 'full-body', 'goals': 'general', 'cardio': True, 'muscles': ['pull', 'abs']};[{'day': 'Pull Day 1', 'exercises': ['Curl Araña', 'Seated W Curl', 'one-handed kettlebell curls', 'Russian Twist', 'Dumbbell drag curls', 'Counterclockwise neck circles']}, {'day': 'Abs Day', 'exercises': ['Dumbbell Crunches', 'Knee Raises', 'Bird dog', 'Hollow Hold', 'Splinter Sit-ups', 'Cable Woodchoppers']}, {'day': 'Cardio Day', 'exercises': ['Jogging', 'Cycling cardio session', 'Jump rope: basic jumps', 'Run', 'Zone 2 Running', 'Swimming 50m sprints']}];{'satisfaction': 2, 'progress': 2, 'adherence': 4, 'effectiveness': 3}
{'days': 3, 'split': 'upper-lower', 'goals': 'general', 'cardio': False, 'muscles': ['legs', 'pull']};"[{'day': 'Pull Day 1', 'exercises': ['Scorpion Kick', ""Child's pose"", 'Elevated prayer stretch', 'Jalón cerrado supino', 'Reverse Preacher Curl (Close Grip)', 'Biceps Curl With Cable']}, {'day': 'Leg Day', 'exercises': ['High Knee Jumps', 'Dragon squat', 'Squat Jumps', ""Dumbbell farmer's carrie"", 'Knee to Chest Stretch', 'Sumo Deadlifts (Barbell)']}]";{'satisfaction': 3, 'progress': 2, 'adherence': 4, 'effectiveness': 4}
{'days': 4, 'split': 'push-pull', 'goals': 'general', 'cardio': False, 'muscles': ['legs', 'pull', 'push']};[{'day': 'Push Day 1', 'exercises': ['Single Arm Plank to Row', 'Machine chest fly', 'Bench Press', 'Incline Chest Press DB', 'High Pull', 'Wall Handstand']}, {'day': 'Push Day 2', 'exercises': ['Snatch OL', 'Push-Ups | Decline', 'Torso rotation strech', 'Decline Bench Press Barbell', 'Shrugs (Shoulder Raises)', 'Plank-to-Elbow Extension']}, {'day': 'Pull Day 1', 'exercises': ['Leverage Machine Iso Row', 'Overhand Cable Curl', 'Clean', 'Scapula Pulls', 'Walking', 'Elevated prayer stretch']}, {'day': 'Pull Day 2', 'exercises': ['Dumbbell Row', 'Quadruped thoracic rotation right', 'Reverse Grip Barbell Curls', 'Russian Twist', 'Seated Cable Row', 'Biceps Curls With Barbell']}, {'day': 'Leg Day', 'exercises': ['Legs Extensions', 'Stiff', 'Standing Calf Stretch', 'Kneeling kickbacks', 'Lunges', 'Dumbbell Split Squat']}];{'satisfaction': 3, 'progress': 1, 'adherence': 5, 'effectiveness': 9}
{'days': 5, 'split': 'full-body', 'goals': 'muscle_building', 'cardio': False, 'muscles': ['abs', 'legs', 'pull']};[{'day': 'Pull Day 1', 'exercises': ['Alternating Biceps Curls With Dumbbell', 'Remo maquina abierto supino', 'Rack Deadlift', 'Blackroll', 'Back extensión', 'Overhand Cable Curl']}, {'day': 'Pull Day 2', 'exercises': ['Ice Scream maker', 'Seated Cable Row', 'Left levator scapulae stretch', 'REMO AL MENTON', 'Remo maquina agarre estrecho supino', 'Overhand Cable Curl']}, {'day': 'Leg Day', 'exercises': ['Weighted Step-ups', 'Dumbbell sumo deadlift', 'Front Squats', 'Dumbbell Split Squat', 'Barbell Lunges Walking', 'Standing Soleus Stretch']}, {'day': 'Abs Day', 'exercises': ['Medicine ball booklet crunch', 'Crunches', 'Sit-Ups (elbow to knee)', 'Side Dumbbell Trunk Flexion', 'Roman Chair', 'Standing Side Crunches']}];{'satisfaction': 7, 'progress': 8, 'adherence': 9, 'effectiveness': 8}
{'days': 6, 'split': 'push-pull', 'goals': 'general', 'cardio': True, 'muscles': ['pull', 'push']};[{'day': 'Push Day 1', 'exercises': ['Single Arm Plank to Row', 'Clean and Jerk OL', 'Front lever tuck', 'Pike Push Ups', 'Chest Press', 'Upper Back']}, {'day': 'Push Day 2', 'exercises': ['Triceps Extensions on Cable', 'Close-grip Press-ups', 'Triceps Machine', 'Yoga exercise: Cow-cat', 'Inverted Rows', 'Machine chest fly']}, {'day': 'Push Day 3', 'exercises': ['Lateral Raises', 'Fly With Cable', 'Arnold Shoulder Press', 'Decline Pushups', 'Bench Press', 'knee push-ups']}, {'day': 'Pull Day 1', 'exercises': ['Forward shoulder rotation', 'Counterclockwise neck circles', 'Cycling', 'Front Wood Chop', 'Hammercurls on Cable', 'Rack Deadlift']}, {'day': 'Pull Day 2', 'exercises': ['Scorpion Kick', 'Curl Araña', 'Iperestensioni Lombari', 'Bent Over Dumbbell Rows', 'Back extensión', 'Reverse Curl']}, {'day': 'Pull Day 3', 'exercises': ['Arco femorale una gamba', 'Counterclockwise neck circles', 'Lat Pull DB', 'Jalón cerrado supino', 'V-Bar Pulldown', 'Russian Twist']}, {'day': 'Cardio Day', 'exercises': ['Jump rope: basic jumps', 'Run', 'Stationary Bike', '3D lunge warmup', 'Zone 2 Running', 'Run - Treadmill']}];{'satisfaction': 8, 'progress': 8, 'adherence': 6, 'effectiveness': 8}
